Frequency (Hz),RIN (Hz^-1/2)
95609.35959,5.80E-07
95639.02946,5.93E-07
95668.69933,6.02E-07
95698.3692,5.97E-07
95728.03906,5.84E-07
95757.70893,5.79E-07
95787.3788,5.84E-07
95817.04867,5.91E-07
95846.71853,5.98E-07
95876.3884,6.00E-07
95906.05827,6.03E-07
95935.72814,6.06E-07
95965.398,6.02E-07
95995.06787,5.94E-07
96024.73774,5.86E-07
96054.40761,5.80E-07
96084.07747,5.79E-07
96113.74734,5.87E-07
96143.41721,5.98E-07
96173.08708,6.02E-07
96202.75694,6.03E-07
96232.42681,6.01E-07
96262.09668,5.99E-07
96291.76655,6.04E-07
96321.43642,6.14E-07
96351.10628,6.24E-07
96380.77615,6.31E-07
96410.44602,6.37E-07
96440.11589,6.45E-07
96469.78575,6.52E-07
96499.45562,6.55E-07
96529.12549,6.50E-07
96558.79536,6.50E-07
96588.46522,6.57E-07
96618.13509,6.64E-07
96647.80496,6.63E-07
96677.47483,6.58E-07
96707.14469,6.55E-07
96736.81456,6.57E-07
96766.48443,6.57E-07
96796.1543,6.54E-07
96825.82416,6.46E-07
96855.49403,6.39E-07
96885.1639,6.42E-07
96914.83377,6.50E-07
96944.50364,6.53E-07
96974.1735,6.50E-07
97003.84337,6.51E-07
97033.51324,6.59E-07
97063.18311,6.71E-07
97092.85297,6.84E-07
97122.52284,6.97E-07
97152.19271,7.09E-07
97181.86258,7.13E-07
97211.53244,7.16E-07
97241.20231,7.37E-07
97270.87218,7.72E-07
97300.54205,7.99E-07
97330.21191,8.15E-07
97359.88178,8.32E-07
97389.55165,8.56E-07
97419.22152,8.88E-07
97448.89139,9.24E-07
97478.56125,9.60E-07
97508.23112,1.00E-06
97537.90099,1.04E-06
97567.57086,1.08E-06
97597.24072,1.11E-06
97626.91059,1.13E-06
97656.58046,1.15E-06
97686.25033,1.15E-06
97715.92019,1.16E-06
97745.59006,1.17E-06
97775.25993,1.21E-06
97804.9298,1.26E-06
97834.59966,1.28E-06
97864.26953,1.28E-06
97893.9394,1.28E-06
97923.60927,1.28E-06
97953.27913,1.28E-06
97982.949,1.24E-06
98012.61887,1.19E-06
98042.28874,1.13E-06
98071.95861,1.10E-06
98101.62847,1.08E-06
98131.29834,1.06E-06
98160.96821,1.03E-06
98190.63808,9.99E-07
98220.30794,9.68E-07
98249.97781,9.32E-07
98279.64768,8.96E-07
98309.31755,8.60E-07
98338.98741,8.33E-07
98368.65728,8.21E-07
98398.32715,8.15E-07
98427.99702,8.01E-07
98457.66688,7.81E-07
98487.33675,7.62E-07
98517.00662,7.47E-07
98546.67649,7.36E-07
98576.34635,7.24E-07
98606.01622,7.12E-07
98635.68609,7.04E-07
98665.35596,7.00E-07
98695.02583,7.03E-07
98724.69569,7.07E-07
98754.36556,7.04E-07
98784.03543,6.97E-07
98813.7053,6.88E-07
98843.37516,6.81E-07
98873.04503,6.74E-07
98902.7149,6.68E-07
98932.38477,6.65E-07
98962.05463,6.64E-07
98991.7245,6.54E-07
99021.39437,6.40E-07
99051.06424,6.32E-07
99080.7341,6.34E-07
99110.40397,6.41E-07
99140.07384,6.44E-07
99169.74371,6.47E-07
99199.41357,6.53E-07
99229.08344,6.63E-07
99258.75331,6.75E-07
99288.42318,6.84E-07
99318.09305,6.89E-07
99347.76291,6.95E-07
99377.43278,7.01E-07
99407.10265,6.98E-07
99436.77252,6.93E-07
99466.44238,6.93E-07
99496.11225,6.96E-07
99525.78212,7.02E-07
99555.45199,7.06E-07
99585.12185,7.10E-07
99614.79172,7.11E-07
99644.46159,7.00E-07
99674.13146,6.84E-07
99703.80132,6.72E-07
99733.47119,6.72E-07
99763.14106,6.82E-07
99792.81093,6.90E-07
99822.48079,6.90E-07
99852.15066,6.91E-07
99881.82053,6.89E-07
99911.4904,6.82E-07
99941.16027,6.82E-07
99970.83013,6.87E-07
100000.5,6.88E-07
100030.1699,6.81E-07
100059.8397,6.69E-07
100089.5096,6.55E-07
100119.1795,6.44E-07
100148.8493,6.46E-07
100178.5192,6.56E-07
100208.1891,6.64E-07
100237.8589,6.63E-07
100267.5288,6.58E-07
100297.1987,6.50E-07
100326.8685,6.42E-07
100356.5384,6.37E-07
100386.2083,6.34E-07
100415.8781,6.30E-07
100445.548,6.23E-07
100475.2179,6.19E-07
100504.8878,6.20E-07
100534.5576,6.26E-07
100564.2275,6.37E-07
100593.8974,6.46E-07
100623.5672,6.46E-07
100653.2371,6.34E-07
100682.907,6.13E-07
100712.5768,5.95E-07
100742.2467,5.90E-07
100771.9166,5.96E-07
100801.5864,6.04E-07
100831.2563,6.10E-07
100860.9262,6.19E-07
100890.596,6.30E-07
100920.2659,6.49E-07
100949.9358,6.71E-07
100979.6056,6.93E-07
101009.2755,7.15E-07
101038.9454,7.44E-07
101068.6152,7.94E-07
101098.2851,8.62E-07
101127.955,9.49E-07
101157.6248,1.06E-06
101187.2947,1.18E-06
101216.9646,1.31E-06
101246.6344,1.45E-06
101276.3043,1.58E-06
101305.9742,1.67E-06
101335.644,1.71E-06
101365.3139,1.70E-06
101394.9838,1.64E-06
101424.6536,1.56E-06
101454.3235,1.46E-06
101483.9934,1.34E-06
101513.6632,1.20E-06
101543.3331,1.07E-06
101573.003,9.63E-07
101602.6729,8.81E-07
101632.3427,8.25E-07
101662.0126,7.85E-07
101691.6825,7.53E-07
101721.3523,7.21E-07
101751.0222,6.88E-07
101780.6921,6.62E-07
101810.3619,6.49E-07
101840.0318,6.38E-07
101869.7017,6.23E-07
101899.3715,6.02E-07
101929.0414,5.77E-07
101958.7113,5.60E-07
101988.3811,5.60E-07
102018.051,5.72E-07
102047.7209,5.82E-07
102077.3907,5.85E-07
102107.0606,5.83E-07
102136.7305,5.83E-07
102166.4003,5.85E-07
102196.0702,5.92E-07
102225.7401,6.04E-07
102255.4099,6.13E-07
102285.0798,6.14E-07
102314.7497,6.08E-07
102344.4195,6.01E-07
102374.0894,5.97E-07
102403.7593,5.96E-07
102433.4291,5.92E-07
102463.099,5.86E-07
102492.7689,5.86E-07
102522.4387,5.95E-07
102552.1086,6.02E-07
102581.7785,6.02E-07
102611.4484,5.97E-07
102641.1182,5.88E-07
102670.7881,5.81E-07
102700.458,5.82E-07
102730.1278,5.94E-07
102759.7977,6.01E-07
102789.4676,5.95E-07
102819.1374,5.84E-07
102848.8073,5.69E-07
102878.4772,5.62E-07
102908.147,5.63E-07
102937.8169,5.70E-07
102967.4868,5.76E-07
102997.1566,5.83E-07
103026.8265,5.88E-07
103056.4964,5.87E-07
103086.1662,5.86E-07
103115.8361,5.88E-07
103145.506,5.88E-07
103175.1758,5.84E-07
103204.8457,5.79E-07
103234.5156,5.74E-07
103264.1854,5.72E-07
103293.8553,5.78E-07
103323.5252,5.81E-07
103353.195,5.77E-07
103382.8649,5.74E-07
103412.5348,5.72E-07
103442.2046,5.72E-07
103471.8745,5.78E-07
103501.5444,5.94E-07
103531.2142,6.09E-07
103560.8841,6.20E-07
103590.554,6.26E-07
103620.2239,6.22E-07
103649.8937,6.09E-07
103679.5636,5.92E-07
103709.2335,5.79E-07
103738.9033,5.84E-07
103768.5732,5.96E-07
103798.2431,5.95E-07
103827.9129,5.80E-07
103857.5828,5.70E-07
103887.2527,5.82E-07
103916.9225,6.10E-07
103946.5924,6.32E-07
103976.2623,6.33E-07
104005.9321,6.15E-07
104035.602,5.89E-07
104065.2719,5.66E-07
104094.9417,5.49E-07
104124.6116,5.36E-07
104154.2815,5.32E-07
104183.9513,5.35E-07
104213.6212,5.41E-07
104243.2911,5.48E-07
104272.9609,5.56E-07
104302.6308,5.65E-07
104332.3007,5.76E-07
104361.9705,5.80E-07
104391.6404,5.73E-07
104421.3103,5.66E-07
104450.9801,5.69E-07
104480.65,5.78E-07
104510.3199,5.89E-07
104539.9897,6.01E-07
104569.6596,6.19E-07
104599.3295,6.42E-07
104628.9993,6.65E-07
104658.6692,6.89E-07
104688.3391,7.14E-07
104718.009,7.39E-07
104747.6788,7.65E-07
104777.3487,7.87E-07
104807.0186,8.03E-07
104836.6884,8.09E-07
104866.3583,8.01E-07
104896.0282,7.86E-07
104925.698,7.69E-07
104955.3679,7.51E-07
104985.0378,7.31E-07
105014.7076,7.08E-07
105044.3775,6.89E-07
105074.0474,6.77E-07
105103.7172,6.69E-07
105133.3871,6.60E-07
105163.057,6.58E-07
105192.7268,6.55E-07
105222.3967,6.47E-07
105252.0666,6.43E-07
105281.7364,6.40E-07
105311.4063,6.40E-07
105341.0762,6.48E-07
105370.746,6.61E-07
105400.4159,6.74E-07
105430.0858,6.88E-07
105459.7556,6.99E-07
105489.4255,6.99E-07
105519.0954,6.94E-07
105548.7652,6.97E-07
105578.4351,7.12E-07
105608.105,7.38E-07
105637.7748,7.66E-07
105667.4447,7.84E-07
105697.1146,7.87E-07
105726.7845,7.95E-07
105756.4543,8.24E-07
105786.1242,8.67E-07
105815.7941,9.00E-07
105845.4639,9.08E-07
105875.1338,9.02E-07
105904.8037,8.98E-07
105934.4735,9.00E-07
105964.1434,9.08E-07
105993.8133,9.17E-07
106023.4831,9.24E-07
106053.153,9.21E-07
106082.8229,9.11E-07
106112.4927,9.12E-07
106142.1626,9.31E-07
106171.8325,9.53E-07
106201.5023,9.58E-07
106231.1722,9.60E-07
106260.8421,1.00E-06
106290.5119,1.11E-06
106320.1818,1.22E-06
106349.8517,1.23E-06
106379.5215,1.11E-06
106409.1914,9.47E-07
106438.8613,8.45E-07
106468.5311,8.10E-07
106498.201,8.05E-07
106527.8709,8.00E-07
106557.5407,7.88E-07
106587.2106,7.70E-07
106616.8805,7.48E-07
106646.5503,7.30E-07
106676.2202,7.19E-07
106705.8901,7.12E-07
106735.56,7.01E-07
106765.2298,6.88E-07
106794.8997,6.72E-07
106824.5696,6.58E-07
106854.2394,6.57E-07
106883.9093,6.66E-07
106913.5792,6.73E-07
106943.249,6.73E-07
106972.9189,6.65E-07
107002.5888,6.57E-07
107032.2586,6.50E-07
107061.9285,6.46E-07
107091.5984,6.46E-07
107121.2682,6.45E-07
107150.9381,6.45E-07
107180.608,6.49E-07
107210.2778,6.59E-07
107239.9477,6.68E-07
107269.6176,6.65E-07
107299.2874,6.61E-07
107328.9573,6.71E-07
107358.6272,6.88E-07
107388.297,6.96E-07
107417.9669,6.84E-07
107447.6368,6.64E-07
107477.3066,6.49E-07
107506.9765,6.46E-07
107536.6464,6.49E-07
107566.3162,6.55E-07
107595.9861,6.68E-07
107625.656,6.90E-07
107655.3258,7.10E-07
107684.9957,7.13E-07
107714.6656,7.03E-07
107744.3354,6.95E-07
107774.0053,6.98E-07
107803.6752,7.09E-07
107833.3451,7.16E-07
107863.0149,7.26E-07
107892.6848,7.44E-07
107922.3547,7.59E-07
107952.0245,7.64E-07
107981.6944,7.67E-07
108011.3643,7.76E-07
108041.0341,7.90E-07
108070.704,8.04E-07
108100.3739,8.16E-07
108130.0437,8.22E-07
108159.7136,8.25E-07
108189.3835,8.37E-07
108219.0533,8.61E-07
108248.7232,8.90E-07
108278.3931,9.12E-07
108308.0629,9.25E-07
108337.7328,9.32E-07
108367.4027,9.39E-07
108397.0725,9.42E-07
108426.7424,9.52E-07
108456.4123,9.81E-07
108486.0821,1.02E-06
108515.752,1.04E-06
108545.4219,1.05E-06
108575.0917,1.07E-06
108604.7616,1.08E-06
108634.4315,1.10E-06
108664.1013,1.11E-06
108693.7712,1.14E-06
108723.4411,1.18E-06
108753.1109,1.22E-06
108782.7808,1.26E-06
108812.4507,1.29E-06
108842.1206,1.32E-06
108871.7904,1.35E-06
108901.4603,1.40E-06
108931.1302,1.46E-06
108960.8,1.53E-06
108990.4699,1.63E-06
109020.1398,1.73E-06
109049.8096,1.82E-06
109079.4795,1.90E-06
109109.1494,2.02E-06
109138.8192,2.19E-06
109168.4891,2.37E-06
109198.159,2.56E-06
109227.8288,2.76E-06
109257.4987,2.99E-06
109287.1686,3.26E-06
109316.8384,3.60E-06
109346.5083,4.05E-06
109376.1782,4.61E-06
109405.848,5.19E-06
109435.5179,5.74E-06
109465.1878,6.27E-06
109494.8576,6.77E-06
109524.5275,7.18E-06
109554.1974,7.48E-06
109583.8672,7.65E-06
109613.5371,7.67E-06
109643.207,7.54E-06
109672.8768,7.29E-06
109702.5467,6.95E-06
109732.2166,6.50E-06
109761.8864,5.94E-06
109791.5563,5.39E-06
109821.2262,4.89E-06
109850.8961,4.40E-06
109880.5659,3.93E-06
109910.2358,3.52E-06
109939.9057,3.18E-06
109969.5755,2.93E-06
109999.2454,2.71E-06
110028.9153,2.49E-06
110058.5851,2.26E-06
110088.255,2.06E-06
110117.9249,1.94E-06
110147.5947,1.86E-06
110177.2646,1.80E-06
110206.9345,1.73E-06
110236.6043,1.66E-06
110266.2742,1.59E-06
110295.9441,1.54E-06
110325.6139,1.48E-06
110355.2838,1.42E-06
110384.9537,1.35E-06
110414.6235,1.27E-06
110444.2934,1.21E-06
110473.9633,1.16E-06
110503.6331,1.13E-06
110533.303,1.12E-06
110562.9729,1.12E-06
110592.6427,1.11E-06
110622.3126,1.09E-06
110651.9825,1.07E-06
110681.6523,1.04E-06
110711.3222,1.02E-06
110740.9921,9.98E-07
110770.6619,9.72E-07
110800.3318,9.43E-07
110830.0017,9.22E-07
110859.6715,9.12E-07
110889.3414,9.15E-07
110919.0113,9.19E-07
110948.6812,9.14E-07
110978.351,9.04E-07
111008.0209,8.95E-07
111037.6908,8.81E-07
111067.3606,8.56E-07
111097.0305,8.29E-07
111126.7004,8.14E-07
111156.3702,8.11E-07
111186.0401,8.18E-07
111215.71,8.27E-07
111245.3798,8.24E-07
111275.0497,8.07E-07
111304.7196,7.82E-07
111334.3894,7.65E-07
111364.0593,7.67E-07
111393.7292,7.74E-07
111423.399,7.70E-07
111453.0689,7.63E-07
111482.7388,7.56E-07
111512.4086,7.51E-07
111542.0785,7.51E-07
111571.7484,7.56E-07
111601.4182,7.66E-07
111631.0881,7.70E-07
111660.758,7.71E-07
111690.4278,7.79E-07
111720.0977,7.89E-07
111749.7676,7.89E-07
111779.4374,7.81E-07
111809.1073,7.68E-07
111838.7772,7.58E-07
111868.447,7.56E-07
111898.1169,7.57E-07
111927.7868,7.57E-07
111957.4567,7.56E-07
111987.1265,7.55E-07
112016.7964,7.59E-07
112046.4663,7.67E-07
112076.1361,7.66E-07
112105.806,7.59E-07
112135.4759,7.61E-07
112165.1457,7.74E-07
112194.8156,7.90E-07
112224.4855,8.11E-07
112254.1553,8.37E-07
112283.8252,8.61E-07
112313.4951,8.79E-07
112343.1649,8.96E-07
112372.8348,9.19E-07
112402.5047,9.51E-07
112432.1745,9.77E-07
112461.8444,9.88E-07
112491.5143,9.98E-07
112521.1841,1.03E-06
112550.854,1.08E-06
112580.5239,1.15E-06
112610.1937,1.24E-06
112639.8636,1.34E-06
112669.5335,1.46E-06
112699.2033,1.61E-06
112728.8732,1.79E-06
112758.5431,2.01E-06
112788.2129,2.30E-06
112817.8828,2.65E-06
112847.5527,3.05E-06
112877.2225,3.50E-06
112906.8924,4.08E-06
112936.5623,4.80E-06
112966.2322,5.59E-06
112995.902,6.40E-06
113025.5719,7.15E-06
113055.2418,7.70E-06
113084.9116,8.04E-06
113114.5815,8.16E-06
113144.2514,8.01E-06
113173.9212,7.53E-06
113203.5911,6.78E-06
113233.261,5.87E-06
113262.9308,5.00E-06
113292.6007,4.26E-06
113322.2706,3.64E-06
113351.9404,3.13E-06
113381.6103,2.74E-06
113411.2802,2.45E-06
113440.95,2.18E-06
113470.6199,1.93E-06
113500.2898,1.72E-06
113529.9596,1.52E-06
113559.6295,1.36E-06
113589.2994,1.23E-06
113618.9692,1.15E-06
113648.6391,1.11E-06
113678.309,1.07E-06
113707.9788,1.03E-06
113737.6487,9.78E-07
113767.3186,9.35E-07
113796.9884,9.08E-07
113826.6583,8.91E-07
113856.3282,8.61E-07
113885.998,8.25E-07
113915.6679,8.05E-07
113945.3378,8.01E-07
113975.0077,7.99E-07
114004.6775,7.98E-07
114034.3474,7.89E-07
114064.0173,7.75E-07
114093.6871,7.60E-07
114123.357,7.43E-07
114153.0269,7.31E-07
114182.6967,7.22E-07
114212.3666,7.08E-07
114242.0365,6.91E-07
114271.7063,6.79E-07
114301.3762,6.76E-07
114331.0461,6.68E-07
114360.7159,6.54E-07
114390.3858,6.49E-07
114420.0557,6.58E-07
114449.7255,6.68E-07
114479.3954,6.67E-07
114509.0653,6.53E-07
114538.7351,6.39E-07
114568.405,6.40E-07
114598.0749,6.46E-07
114627.7447,6.54E-07
114657.4146,6.57E-07
114687.0845,6.51E-07
114716.7543,6.43E-07
114746.4242,6.34E-07
114776.0941,6.34E-07
114805.7639,6.60E-07
114835.4338,7.09E-07
114865.1037,7.72E-07
114894.7735,8.06E-07
114924.4434,7.83E-07
114954.1133,7.25E-07
114983.7831,6.75E-07
115013.453,6.45E-07
115043.1229,6.32E-07
115072.7928,6.26E-07
115102.4626,6.20E-07
115132.1325,6.13E-07
115161.8024,6.11E-07
115191.4722,6.14E-07
115221.1421,6.16E-07
115250.812,6.15E-07
115280.4818,6.13E-07
115310.1517,6.12E-07
115339.8216,6.09E-07
115369.4914,6.04E-07
115399.1613,6.05E-07
115428.8312,6.15E-07
115458.501,6.21E-07
115488.1709,6.22E-07
115517.8408,6.19E-07
115547.5106,6.16E-07
115577.1805,6.22E-07
115606.8504,6.34E-07
115636.5202,6.36E-07
115666.1901,6.31E-07
115695.86,6.24E-07
115725.5298,6.21E-07
115755.1997,6.20E-07
115784.8696,6.20E-07
115814.5394,6.27E-07
115844.2093,6.43E-07
115873.8792,6.56E-07
115903.549,6.62E-07
115933.2189,6.56E-07
115962.8888,6.49E-07
115992.5586,6.46E-07
116022.2285,6.46E-07
116051.8984,6.49E-07
116081.5683,6.57E-07
116111.2381,6.70E-07
116140.908,6.89E-07
116170.5779,7.06E-07
116200.2477,7.13E-07
116229.9176,7.10E-07
116259.5875,7.09E-07
116289.2573,7.18E-07
116318.9272,7.26E-07
116348.5971,7.27E-07
116378.2669,7.27E-07
116407.9368,7.34E-07
116437.6067,7.46E-07
116467.2765,7.56E-07
116496.9464,7.64E-07
116526.6163,7.69E-07
116556.2861,7.73E-07
116585.956,7.78E-07
116615.6259,7.83E-07
116645.2957,7.87E-07
116674.9656,7.98E-07
116704.6355,8.11E-07
116734.3053,8.23E-07
116763.9752,8.36E-07
116793.6451,8.59E-07
116823.3149,8.88E-07
116852.9848,9.16E-07
116882.6547,9.40E-07
116912.3245,9.57E-07
116941.9944,9.76E-07
116971.6643,1.01E-06
117001.3341,1.04E-06
117031.004,1.06E-06
117060.6739,1.09E-06
117090.3438,1.12E-06
117120.0136,1.15E-06
117149.6835,1.19E-06
117179.3534,1.24E-06
117209.0232,1.30E-06
117238.6931,1.37E-06
117268.363,1.44E-06
117298.0328,1.51E-06
117327.7027,1.57E-06
117357.3726,1.65E-06
117387.0424,1.74E-06
117416.7123,1.85E-06
117446.3822,1.97E-06
117476.052,2.12E-06
117505.7219,2.29E-06
117535.3918,2.48E-06
117565.0616,2.69E-06
117594.7315,2.90E-06
117624.4014,3.10E-06
117654.0712,3.29E-06
117683.7411,3.45E-06
117713.411,3.56E-06
117743.0808,3.68E-06
117772.7507,3.87E-06
117802.4206,4.04E-06
117832.0904,4.11E-06
117861.7603,4.11E-06
117891.4302,4.11E-06
117921.1,4.08E-06
117950.7699,3.98E-06
117980.4398,3.85E-06
118010.1096,3.70E-06
118039.7795,3.51E-06
118069.4494,3.28E-06
118099.1192,3.07E-06
118128.7891,2.89E-06
118158.459,2.68E-06
118188.1289,2.45E-06
118217.7987,2.25E-06
118247.4686,2.10E-06
118277.1385,1.96E-06
118306.8083,1.81E-06
118336.4782,1.67E-06
118366.1481,1.56E-06
118395.8179,1.49E-06
118425.4878,1.42E-06
118455.1577,1.35E-06
118484.8275,1.31E-06
118514.4974,1.27E-06
118544.1673,1.22E-06
118573.8371,1.16E-06
118603.507,1.13E-06
118633.1769,1.10E-06
118662.8467,1.07E-06
118692.5166,1.02E-06
118722.1865,9.68E-07
118751.8563,9.33E-07
118781.5262,9.11E-07
118811.1961,8.87E-07
118840.8659,8.54E-07
118870.5358,8.25E-07
118900.2057,8.11E-07
118929.8755,7.99E-07
118959.5454,7.84E-07
118989.2153,7.72E-07
119018.8851,7.66E-07
119048.555,7.63E-07
119078.2249,7.67E-07
119107.8947,7.72E-07
119137.5646,7.63E-07
119167.2345,7.37E-07
119196.9044,7.06E-07
119226.5742,6.84E-07
119256.2441,6.78E-07
119285.914,6.83E-07
119315.5838,6.83E-07
119345.2537,6.70E-07
119374.9236,6.49E-07
119404.5934,6.29E-07
119434.2633,6.17E-07
119463.9332,6.17E-07
119493.603,6.26E-07
119523.2729,6.36E-07
119552.9428,6.40E-07
119582.6126,6.35E-07
119612.2825,6.26E-07
119641.9524,6.21E-07
119671.6222,6.21E-07
119701.2921,6.22E-07
119730.962,6.21E-07
119760.6318,6.24E-07
119790.3017,6.31E-07
119819.9716,6.37E-07
119849.6414,6.39E-07
119879.3113,6.32E-07
119908.9812,6.19E-07
119938.651,6.09E-07
119968.3209,6.07E-07
119997.9908,6.01E-07
120027.6606,5.85E-07
120057.3305,5.66E-07
120087.0004,5.53E-07
120116.6702,5.44E-07
120146.3401,5.38E-07
120176.01,5.33E-07
120205.6799,5.30E-07
120235.3497,5.32E-07
120265.0196,5.39E-07
120294.6895,5.40E-07
120324.3593,5.31E-07
120354.0292,5.15E-07
120383.6991,5.00E-07
120413.3689,4.94E-07
120443.0388,5.00E-07
120472.7087,5.11E-07
120502.3785,5.19E-07
120532.0484,5.19E-07
120561.7183,5.10E-07
120591.3881,5.00E-07
120621.058,4.93E-07
120650.7279,4.93E-07
120680.3977,5.04E-07
120710.0676,5.14E-07
120739.7375,5.17E-07
120769.4073,5.18E-07
120799.0772,5.15E-07
120828.7471,5.08E-07
120858.4169,5.07E-07
120888.0868,5.17E-07
120917.7567,5.35E-07
120947.4265,5.57E-07
120977.0964,5.83E-07
121006.7663,6.12E-07
121036.4361,6.50E-07
121066.106,6.99E-07
121095.7759,7.64E-07
121125.4457,8.31E-07
121155.1156,8.78E-07
121184.7855,9.06E-07
121214.4553,9.31E-07
121244.1252,9.66E-07
121273.7951,1.02E-06
121303.465,1.07E-06
121333.1348,1.12E-06
121362.8047,1.14E-06
121392.4746,1.12E-06
121422.1444,1.07E-06
121451.8143,1.01E-06
121481.4842,9.41E-07
121511.154,8.71E-07
121540.8239,8.00E-07
121570.4938,7.35E-07
121600.1636,6.81E-07
121629.8335,6.36E-07
121659.5034,6.04E-07
121689.1732,5.81E-07
121718.8431,5.61E-07
121748.513,5.42E-07
121778.1828,5.23E-07
121807.8527,5.12E-07
121837.5226,5.09E-07
121867.1924,5.05E-07
121896.8623,4.96E-07
121926.5322,4.87E-07
121956.202,4.82E-07
121985.8719,4.84E-07
122015.5418,4.93E-07
122045.2116,5.00E-07
122074.8815,5.05E-07
122104.5514,5.14E-07
122134.2212,5.17E-07
122163.8911,5.10E-07
122193.561,4.95E-07
122223.2308,4.84E-07
122252.9007,4.88E-07
122282.5706,4.97E-07
122312.2405,5.03E-07
122341.9103,5.07E-07
122371.5802,5.12E-07
122401.2501,5.15E-07
122430.9199,5.11E-07
122460.5898,5.03E-07
122490.2597,4.98E-07
122519.9295,4.97E-07
122549.5994,5.01E-07
122579.2693,5.16E-07
122608.9391,5.37E-07
122638.609,5.49E-07
122668.2789,5.44E-07
122697.9487,5.30E-07
122727.6186,5.24E-07
122757.2885,5.28E-07
122786.9583,5.31E-07
122816.6282,5.27E-07
122846.2981,5.22E-07
122875.9679,5.19E-07
122905.6378,5.18E-07
122935.3077,5.18E-07
122964.9775,5.17E-07
122994.6474,5.12E-07
123024.3173,5.08E-07
123053.9871,5.09E-07
123083.657,5.10E-07
123113.3269,5.11E-07
123142.9967,5.18E-07
123172.6666,5.20E-07
123202.3365,5.18E-07
123232.0063,5.16E-07
123261.6762,5.20E-07
123291.3461,5.27E-07
123321.016,5.34E-07
123350.6858,5.45E-07
123380.3557,5.54E-07
123410.0256,5.56E-07
123439.6954,5.53E-07
123469.3653,5.53E-07
123499.0352,5.51E-07
123528.705,5.45E-07
123558.3749,5.40E-07
123588.0448,5.43E-07
123617.7146,5.48E-07
123647.3845,5.48E-07
123677.0544,5.34E-07
123706.7242,5.15E-07
123736.3941,5.05E-07
123766.064,5.02E-07
123795.7338,5.00E-07
123825.4037,4.93E-07
123855.0736,4.87E-07
123884.7434,4.86E-07
123914.4133,4.88E-07
123944.0832,4.88E-07
123973.753,4.86E-07
124003.4229,4.83E-07
124033.0928,4.81E-07
124062.7626,4.75E-07
124092.4325,4.65E-07
124122.1024,4.58E-07
124151.7722,4.61E-07
124181.4421,4.68E-07
124211.112,4.73E-07
124240.7818,4.78E-07
124270.4517,4.85E-07
124300.1216,4.95E-07
124329.7915,5.03E-07
124359.4613,5.08E-07
124389.1312,5.12E-07
124418.8011,5.16E-07
124448.4709,5.21E-07
124478.1408,5.26E-07
124507.8107,5.26E-07
124537.4805,5.19E-07
124567.1504,5.16E-07
124596.8203,5.19E-07
124626.4901,5.28E-07
124656.16,5.39E-07
124685.8299,5.46E-07
124715.4997,5.50E-07
124745.1696,5.51E-07
124774.8395,5.53E-07
124804.5093,5.56E-07
124834.1792,5.61E-07
124863.8491,5.66E-07
124893.5189,5.69E-07
124923.1888,5.66E-07
124952.8587,5.61E-07
124982.5285,5.56E-07
125012.1984,5.52E-07
125041.8683,5.41E-07
125071.5381,5.25E-07
125101.208,5.08E-07
125130.8779,4.99E-07
125160.5477,4.93E-07
125190.2176,4.87E-07
125219.8875,4.85E-07
125249.5573,4.91E-07
125279.2272,5.01E-07
125308.8971,5.03E-07
125338.5669,4.98E-07
125368.2368,4.98E-07
125397.9067,5.01E-07
125427.5766,5.04E-07
125457.2464,5.00E-07
125486.9163,4.94E-07
125516.5862,4.90E-07
125546.256,4.91E-07
125575.9259,4.92E-07
125605.5958,4.92E-07
125635.2656,4.90E-07
125664.9355,4.89E-07
125694.6054,4.96E-07
125724.2752,5.07E-07
125753.9451,5.19E-07
125783.615,5.31E-07
125813.2848,5.40E-07
125842.9547,5.44E-07
125872.6246,5.46E-07
125902.2944,5.55E-07
125931.9643,5.67E-07
125961.6342,5.72E-07
125991.304,5.67E-07
126020.9739,5.65E-07
126050.6438,5.70E-07
126080.3136,5.76E-07
126109.9835,5.75E-07
126139.6534,5.67E-07
126169.3232,5.52E-07
126198.9931,5.37E-07
126228.663,5.30E-07
126258.3328,5.29E-07
126288.0027,5.28E-07
126317.6726,5.24E-07
126347.3424,5.18E-07
126377.0123,5.10E-07
126406.6822,5.01E-07
126436.3521,4.92E-07
126466.0219,4.85E-07
126495.6918,4.84E-07
126525.3617,4.84E-07
126555.0315,4.80E-07
126584.7014,4.81E-07
126614.3713,4.88E-07
126644.0411,4.89E-07
126673.711,4.83E-07
126703.3809,4.75E-07
126733.0507,4.71E-07
126762.7206,4.72E-07
126792.3905,4.72E-07
126822.0603,4.70E-07
126851.7302,4.72E-07
126881.4001,4.79E-07
126911.0699,4.86E-07
126940.7398,4.85E-07
126970.4097,4.76E-07
127000.0795,4.65E-07
127029.7494,4.59E-07
127059.4193,4.57E-07
127089.0891,4.59E-07
127118.759,4.62E-07
127148.4289,4.64E-07
127178.0987,4.63E-07
127207.7686,4.61E-07
127237.4385,4.68E-07
127267.1083,4.82E-07
127296.7782,4.90E-07
127326.4481,4.88E-07
127356.1179,4.78E-07
127385.7878,4.63E-07
127415.4577,4.51E-07
127445.1276,4.49E-07
127474.7974,4.56E-07
127504.4673,4.67E-07
127534.1372,4.75E-07
127563.807,4.76E-07
127593.4769,4.79E-07
127623.1468,4.82E-07
127652.8166,4.81E-07
127682.4865,4.75E-07
